SPECIES,STATION ID,Agricultural,ForestSource,Forested,Urbanized,PreBr1-1,PreBr1-2,PreBr1-3,Breed1-1,Breed1-2,Breed1-3,PostBr1-1,PostBr1-2,PostBr1-3,PreBr2-1,PreBr2-2,PreBr2-3,Breed2-1,Breed2-2,Breed2-3
RUQD,Urban - 25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUQD,Urban - 26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUQD,Urban - 27,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
RUQD,Urban - 28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUQD,Urban - 29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUQD,Urban - 3,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
RUQD,Urban - 30,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
RUQD,Urban - 4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUQD,Urban - 5,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
RUQD,Urban - 6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUQD,Urban - 7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUQD,Urban - 8,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
RUQD,Urban - 9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,Agri - 1,1,0,0,0,1,0,1,0,0,1,1,0,NA,0,0,1,1,1,0
SBAN,Agri - 10,1,0,0,0,0,1,0,1,0,1,1,1,NA,0,0,0,0,1,1
SBAN,Agri - 11,1,0,0,0,0,1,0,0,0,0,1,0,NA,1,1,1,1,1,0
SBAN,Agri - 12,1,0,0,0,0,1,1,1,0,1,1,1,NA,1,1,0,1,0,0
SBAN,Agri - 13,1,0,0,0,1,1,1,1,0,1,0,0,NA,1,1,0,0,1,0
SBAN,Agri - 14,1,0,0,0,1,1,0,0,0,1,NA,NA,NA,0,0,0,0,0,1
SBAN,Agri - 15,1,0,0,0,1,1,1,1,1,0,NA,NA,NA,0,1,0,0,0,NA
SBAN,Agri - 16,1,0,0,0,1,0,0,0,0,0,1,0,NA,1,1,0,0,0,0
SBAN,Agri - 17,1,0,0,0,0,1,0,0,0,1,1,0,NA,1,0,0,0,0,0
SBAN,Agri - 18,1,0,0,0,1,1,1,1,1,0,1,0,NA,0,1,0,0,0,1
SBAN,Agri - 19,1,0,0,0,1,1,1,0,1,1,1,1,NA,0,1,1,1,1,1
SBAN,Agri - 2,1,0,0,0,1,0,0,1,1,1,1,0,NA,1,0,1,1,0,1
SBAN,Agri - 20,1,0,0,0,1,1,1,0,1,1,0,1,NA,0,0,1,1,0,0
SBAN,Agri - 21,1,0,0,0,1,0,0,0,1,1,NA,NA,NA,1,0,0,0,0,1
SBAN,Agri - 22,1,0,0,0,0,0,1,0,1,1,1,1,NA,0,0,0,1,0,1
SBAN,Agri - 23,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0,0,0,0,0,0
SBAN,Agri - 24,1,0,0,0,0,1,1,1,0,0,1,1,NA,0,1,0,0,0,1
SBAN,Agri - 25,1,0,0,0,0,1,0,0,0,0,0,1,NA,1,1,0,1,1,1
SBAN,Agri - 26,1,0,0,0,0,0,1,1,0,0,0,0,NA,0,0,0,0,0,1
SBAN,Agri - 27,1,0,0,0,1,0,1,1,0,1,1,0,NA,0,0,1,0,0,0
SBAN,Agri - 28,1,0,0,0,1,1,1,0,1,0,0,0,NA,1,0,1,0,0,0
SBAN,Agri - 29,1,0,0,0,1,1,0,1,1,0,1,1,NA,0,0,0,0,0,1
SBAN,Agri - 3,1,0,0,0,1,1,1,0,1,1,1,1,NA,0,1,1,1,1,1
SBAN,Agri - 30,1,0,0,0,0,1,1,1,0,0,NA,NA,NA,1,1,0,1,1,NA
SBAN,Agri - 4,1,0,0,0,1,1,0,1,0,0,0,0,NA,0,0,0,0,0,0
SBAN,Agri - 5,1,0,0,0,1,0,0,0,0,0,1,1,NA,0,1,1,0,0,0
SBAN,Agri - 6,1,0,0,0,1,1,0,0,0,0,1,1,NA,0,0,0,1,1,0
SBAN,Agri - 7,1,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0
SBAN,Agri - 8,1,0,0,0,1,0,1,NA,NA,NA,0,0,NA,1,0,1,1,1,1
SBAN,Agri - 9,1,0,0,0,0,1,1,1,1,0,1,0,NA,0,0,0,0,0,1
SBAN,Edge (G) - 26,0,1,0,0,NA,NA,NA,0,0,1,1,1,1,0,1,1,1,0,0
SBAN,Edge (G) - 28,0,1,0,0,0,1,1,1,1,0,1,1,NA,1,1,0,0,1,1
SBAN,Edge (G) - 29,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
SBAN,Edge (G) - 30,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,0
SBAN,Edge (G) - 31,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
SBAN,Edge (G) - 32,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
SBAN,Edge (G) - 33,0,1,0,0,NA,NA,NA,0,1,1,0,0,0,0,0,0,1,1,0
SBAN,Edge (G) - 34,0,1,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1
SBAN,Edge (G) - 35,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
SBAN,Edge (G) - 36,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0
SBAN,Edge (G) - 37,0,1,0,0,0,0,0,0,0,1,0,1,NA,0,0,0,0,0,0
SBAN,Edge (G) - 38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SBAN,Edge (G) - 39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,Edge (G) - 40,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,Edge (G) - 41,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
SBAN,Edge (G) - 42,0,1,0,0,NA,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0
SBAN,Edge (G) - 43,0,1,0,0,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0
SBAN,Edge (G) - 44,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0
SBAN,Edge (S) - 1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,Edge (S) - 11,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
SBAN,Edge (S) - 12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SBAN,Edge (S) - 13,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
SBAN,Edge (S) - 14,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0
SBAN,Edge (S) - 15,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SBAN,Edge (S) - 16,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
SBAN,Edge (S) - 18,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,Edge (S) - 19,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
SBAN,Edge (S) - 2,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
SBAN,Edge (S) - 20,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
SBAN,Edge (S) - 21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SBAN,Edge (S) - 22,0,1,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0
SBAN,Edge (S) - 24,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
SBAN,Edge (S) - 25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SBAN,Edge (S) - 3,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0
SBAN,Edge (S) - 4,0,1,0,0,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0
SBAN,Edge (S) - 5,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
SBAN,Edge (S) - 6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,Edge (S) - 7,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
SBAN,For - 1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,For - 10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,For - 11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SBAN,For - 12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
SBAN,For - 13,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
SBAN,For - 14,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
SBAN,For - 15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,For - 16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,For - 17,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
SBAN,For - 18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SBAN,For - 19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,For - 2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
SBAN,For - 20,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
SBAN,For - 21,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SBAN,For - 22,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
SBAN,For - 23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,For - 24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SBAN,For - 25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SBAN,For - 26,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SBAN,For - 27,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
SBAN,For - 28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,For - 29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,For - 3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SBAN,For - 30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,For - 4,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
SBAN,For - 5,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
SBAN,For - 6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,For - 7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SBAN,For - 8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,For - 9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,Urban - 1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,Urban - 10,0,0,0,1,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
SBAN,Urban - 11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,Urban - 12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SBAN,Urban - 13,0,0,0,1,0,0,1,1,0,0,0,0,NA,0,0,0,0,1,0
SBAN,Urban - 14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SBAN,Urban - 15,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SBAN,Urban - 16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SBAN,Urban - 17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,Urban - 18,0,0,0,1,0,1,0,0,0,0,0,0,NA,1,0,0,0,0,0
SBAN,Urban - 19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SBAN,Urban - 2,0,0,0,1,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SBAN,Urban - 20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,Urban - 21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,Urban - 22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,Urban - 23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SBAN,Urban - 24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,Urban - 25,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
SBAN,Urban - 26,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
SBAN,Urban - 27,0,0,0,1,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SBAN,Urban - 28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SBAN,Urban - 29,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SBAN,Urban - 3,0,0,0,1,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0
SBAN,Urban - 30,0,0,0,1,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0
SBAN,Urban - 4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SBAN,Urban - 5,0,0,0,1,0,1,0,0,0,0,1,0,NA,0,0,0,0,0,0
SBAN,Urban - 6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,Urban - 7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBAN,Urban - 8,0,0,0,1,0,0,0,0,0,0,1,1,NA,0,0,0,0,0,0
SBAN,Urban - 9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Agri - 1,1,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Agri - 10,1,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Agri - 11,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Agri - 12,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,1
SHCO,Agri - 13,1,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Agri - 14,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
SHCO,Agri - 15,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,NA
SHCO,Agri - 16,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Agri - 17,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Agri - 18,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Agri - 19,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Agri - 2,1,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Agri - 20,1,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Agri - 21,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,1,0,0,0,0
SHCO,Agri - 22,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Agri - 23,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
SHCO,Agri - 24,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Agri - 25,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Agri - 26,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Agri - 27,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Agri - 28,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Agri - 29,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Agri - 3,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Agri - 30,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,NA
SHCO,Agri - 4,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Agri - 5,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Agri - 6,1,0,0,0,0,0,0,0,1,1,0,0,NA,0,0,0,0,0,0
SHCO,Agri - 7,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Agri - 8,1,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,0
SHCO,Agri - 9,1,0,0,0,1,0,1,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Edge (G) - 26,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (G) - 28,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Edge (G) - 29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (G) - 30,0,1,0,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (G) - 31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (G) - 32,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (G) - 33,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (G) - 34,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (G) - 35,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (G) - 36,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (G) - 37,0,1,0,0,0,0,0,1,0,0,1,0,NA,0,0,0,0,0,0
SHCO,Edge (G) - 38,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
SHCO,Edge (G) - 39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (G) - 40,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
SHCO,Edge (G) - 41,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (G) - 42,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (G) - 43,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (G) - 44,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (S) - 1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SHCO,Edge (S) - 11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (S) - 12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SHCO,Edge (S) - 13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (S) - 14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (S) - 15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (S) - 16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (S) - 18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (S) - 19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (S) - 2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SHCO,Edge (S) - 20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (S) - 21,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
SHCO,Edge (S) - 22,0,1,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Edge (S) - 24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (S) - 25,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
SHCO,Edge (S) - 3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (S) - 4,0,1,0,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0
SHCO,Edge (S) - 5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (S) - 6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Edge (S) - 7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,For - 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,For - 10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,For - 11,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
SHCO,For - 12,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
SHCO,For - 13,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
SHCO,For - 14,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SHCO,For - 15,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
SHCO,For - 16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,For - 17,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,For - 18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SHCO,For - 19,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0
SHCO,For - 2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SHCO,For - 20,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
SHCO,For - 21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,For - 22,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
SHCO,For - 23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,For - 24,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
SHCO,For - 25,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0
SHCO,For - 26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,For - 27,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SHCO,For - 28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,For - 29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,For - 3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
SHCO,For - 30,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SHCO,For - 4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,For - 5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SHCO,For - 6,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
SHCO,For - 7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,For - 8,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
SHCO,For - 9,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
SHCO,Urban - 1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Urban - 10,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Urban - 11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Urban - 12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Urban - 13,0,0,0,1,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Urban - 14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Urban - 15,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Urban - 16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SHCO,Urban - 17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Urban - 18,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Urban - 19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Urban - 2,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Urban - 20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Urban - 21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SHCO,Urban - 22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Urban - 23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Urban - 24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SHCO,Urban - 25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Urban - 26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Urban - 27,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Urban - 28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Urban - 29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Urban - 3,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Urban - 30,0,0,0,1,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Urban - 4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Urban - 5,0,0,0,1,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Urban - 6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Urban - 7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCO,Urban - 8,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SHCO,Urban - 9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNPI,Agri - 1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
SNPI,Agri - 10,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
